Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,RatioCommentToCode,SumCyclomatic,PercentLackOfCohesion,MaxInheritanceTree,MaxNesting,MaxCyclomatic,Cyclomatic
Protected Method,"org.apache.maven.it.MavenITmng3599useHttpProxyForWebDAVMk2Test.tearDown",,7,7,0,0.00,2,,,1,,2
Public Method,"org.apache.maven.it.MavenITmng3599useHttpProxyForWebDAVMk2Test.testitUseHttpProxyForHttp",,36,23,5,0.22,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3599useHttpProxyForWebDAVMk2Test.testitUseHttpProxyForWebDAV",,41,23,10,0.43,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3600DeploymentModeDefaultsTest",1,69,51,5,0.10,4,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3600DeploymentModeDefaultsTest.MavenITmng3600DeploymentModeDefaultsTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3600DeploymentModeDefaultsTest.testitMNG3600ModesSet",,19,16,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3600DeploymentModeDefaultsTest.testitMNG3600NoSettings",,17,14,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3600DeploymentModeDefaultsTest.testitMNG3600ServerDefaults",,19,16,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3607ClassLoadersUseValidUrlsTest",1,36,21,11,0.52,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3607ClassLoadersUseValidUrlsTest.MavenITmng3607ClassLoadersUseValidUrlsTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3607ClassLoadersUseValidUrlsTest.testit",,23,16,5,0.31,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3621UNCInheritedPathsTest",1,32,17,12,0.71,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3621UNCInheritedPathsTest.MavenITmng3621UNCInheritedPathsTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3621UNCInheritedPathsTest.testitMNG3621",,19,12,6,0.50,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3641ProfileActivationWarningTest",2,107,75,14,0.19,5,0,2,2,3,
Public Constructor,"org.apache.maven.it.MavenITmng3641ProfileActivationWarningTest.MavenITmng3641ProfileActivationWarningTest",,3,3,1,0.33,1,,,0,,1
Private Method,"org.apache.maven.it.MavenITmng3641ProfileActivationWarningTest.findWarning",,11,9,0,0.00,3,,,2,,3
Public Method,"org.apache.maven.it.MavenITmng3641ProfileActivationWarningTest.testitMNG3641",,84,61,9,0.15,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3642DynamicResourcesTest",1,60,18,36,2.00,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3642DynamicResourcesTest.MavenITmng3642DynamicResourcesTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3642DynamicResourcesTest.testitMNG3642",,45,13,26,2.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3645POMSyntaxErrorTest",2,39,19,15,0.79,3,0,2,1,2,
Public Constructor,"org.apache.maven.it.MavenITmng3645POMSyntaxErrorTest.MavenITmng3645POMSyntaxErrorTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3645POMSyntaxErrorTest.testit",,23,14,6,0.43,2,,,1,,2
Class,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest",1,263,183,21,0.11,10,53,2,1,2,
Constructor,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.MavenITmng3652UserAgentHeaderTest",,3,3,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.setUp",,33,27,0,0.00,2,,,1,,2
Anonymous Class,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.setUp.(Anon_1)",1,20,15,0,0.00,1,0,2,0,1,
Public Method,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.setUp.(Anon_1).handle",,19,14,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.tearDown",,7,7,0,0.00,2,,,1,,2
Public Method,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.testmng3652AdditionnalHttpHeaderConfiguredInSettings",,31,23,1,0.04,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.testmng3652ConfigurationInSettingsWithoutUserAgent",,46,32,4,0.13,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.testmng3652UnConfiguredDAV",,44,31,4,0.13,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.testmng3652UnConfiguredHttp",,47,30,8,0.27,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3652UserAgentHeaderTest.testmng3652UserAgentConfiguredInSettings",,31,23,1,0.04,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3667ResolveDepsWithBadPomVersionTest",1,38,21,13,0.62,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3667ResolveDepsWithBadPomVersionTest.MavenITmng3667ResolveDepsWithBadPomVersionTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3667ResolveDepsWithBadPomVersionTest.testit",,24,16,6,0.38,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3671PluginLevelDepInterpolationTest",1,39,13,23,1.77,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3671PluginLevelDepInterpolationTest.MavenITmng3671PluginLevelDepInterpolationTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3671PluginLevelDepInterpolationTest.testitMNG3671",,22,8,11,1.38,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3679PluginExecIdInterpolationTest",1,27,16,7,0.44,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3679PluginExecIdInterpolationTest.MavenITmng3679PluginExecIdInterpolationTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3679PluginExecIdInterpolationTest.testitMNG3679",,13,11,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3680InvalidDependencyPOMTest",1,36,22,10,0.45,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3680InvalidDependencyPOMTest.MavenITmng3680InvalidDependencyPOMTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3680InvalidDependencyPOMTest.testitMNG3680",,24,17,5,0.29,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3684BuildPluginParameterTest",1,38,24,7,0.29,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3684BuildPluginParameterTest.MavenITmng3684BuildPluginParameterTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3684BuildPluginParameterTest.testitMNG3684",,25,19,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3693PomFileBasedirChangeTest",1,44,23,10,0.43,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3693PomFileBasedirChangeTest.MavenITmng3693PomFileBasedirChangeTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3693PomFileBasedirChangeTest.testitMNG3693",,29,18,1,0.06,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3694ReactorProjectsDynamismTest",1,32,19,7,0.37,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3694ReactorProjectsDynamismTest.MavenITmng3694ReactorProjectsDynamismTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3694ReactorProjectsDynamismTest.testitMNG3694",,19,14,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3701ImplicitProfileIdTest",1,31,16,12,0.75,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3701ImplicitProfileIdTest.MavenITmng3701ImplicitProfileIdTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3701ImplicitProfileIdTest.testitMNG3701",,18,11,6,0.55,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3703ExecutionProjectWithRelativePathsTest",1,61,37,9,0.24,3,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3703ExecutionProjectWithRelativePathsTest.MavenITmng3703ExecutionProjectWithRelativePathsTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3703ExecutionProjectWithRelativePathsTest.testForkFromMojo",,23,16,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3703ExecutionProjectWithRelativePathsTest.testForkFromReport",,23,16,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3710PollutedClonedPluginsTest",1,67,41,10,0.24,3,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3710PollutedClonedPluginsTest.MavenITmng3710PollutedClonedPluginsTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3710PollutedClonedPluginsTest.testitMNG3710OriginalModel",,22,15,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3710PollutedClonedPluginsTest.testitMNG3710POMInheritance",,29,21,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3714ToolchainsCliOptionTest",2,54,36,11,0.31,3,0,2,1,2,
Public Constructor,"org.apache.maven.it.MavenITmng3714ToolchainsCliOptionTest.MavenITmng3714ToolchainsCliOptionTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3714ToolchainsCliOptionTest.testitMNG3714",,42,31,5,0.16,2,,,1,,2
Public Class,"org.apache.maven.it.MavenITmng3716AggregatorForkingTest",1,35,20,10,0.50,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3716AggregatorForkingTest.MavenITmng3716AggregatorForkingTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3716AggregatorForkingTest.testitMNG3716",,20,15,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3719PomExecutionOrderingTest",2,48,29,12,0.41,4,0,2,2,3,
Public Constructor,"org.apache.maven.it.MavenITmng3719PomExecutionOrderingTest.MavenITmng3719PomExecutionOrderingTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3719PomExecutionOrderingTest.testitMNG3719",,35,24,6,0.25,3,,,2,,3
Public Class,"org.apache.maven.it.MavenITmng3723ConcreteParentProjectTest",1,40,20,15,0.75,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3723ConcreteParentProjectTest.MavenITmng3723ConcreteParentProjectTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3723ConcreteParentProjectTest.testitMNG3723",,22,15,2,0.13,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3724ExecutionProjectSyncTest",1,35,20,10,0.50,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3724ExecutionProjectSyncTest.MavenITmng3724ExecutionProjectSyncTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3724ExecutionProjectSyncTest.testitMNG3724",,20,15,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3729MultiForkAggregatorsTest",1,49,20,24,1.20,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3729MultiForkAggregatorsTest.MavenITmng3729MultiForkAggregatorsTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3729MultiForkAggregatorsTest.testitMNG3729",,20,15,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3732ActiveProfilesTest",2,67,47,11,0.23,4,0,2,1,3,
Public Constructor,"org.apache.maven.it.MavenITmng3732ActiveProfilesTest.MavenITmng3732ActiveProfilesTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3732ActiveProfilesTest.testitMNG3732",,55,42,6,0.14,3,,,1,,3
Public Class,"org.apache.maven.it.MavenITmng3740SelfReferentialReactorProjectsTest",1,35,20,12,0.60,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3740SelfReferentialReactorProjectsTest.MavenITmng3740SelfReferentialReactorProjectsTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3740SelfReferentialReactorProjectsTest.testitMNG3740",,18,15,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3746POMPropertyOverrideTest",1,64,42,13,0.31,3,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3746POMPropertyOverrideTest.MavenITmng3746POMPropertyOverrideTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3746POMPropertyOverrideTest.testitMNG3746UsingCLIProperty",,27,20,2,0.10,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3746POMPropertyOverrideTest.testitMNG3746UsingDefaultSystemProperty",,22,17,2,0.12,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3747PrefixedPathExpressionTest",1,31,19,10,0.53,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3747PrefixedPathExpressionTest.MavenITmng3747PrefixedPathExpressionTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3747PrefixedPathExpressionTest.testitMNG3747",,16,14,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3748BadSettingsXmlTest",4,60,41,14,0.34,7,0,2,4,6,
Public Constructor,"org.apache.maven.it.MavenITmng3748BadSettingsXmlTest.MavenITmng3748BadSettingsXmlTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3748BadSettingsXmlTest.testit",,41,35,2,0.06,6,,,4,,6
Public Class,"org.apache.maven.it.MavenITmng3766ToolchainsFromExtensionTest",1,34,20,10,0.50,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3766ToolchainsFromExtensionTest.MavenITmng3766ToolchainsFromExtensionTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3766ToolchainsFromExtensionTest.testit",,22,15,5,0.33,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3769ExclusionRelocatedTransdepsTest",1,40,24,11,0.46,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3769ExclusionRelocatedTransdepsTest.MavenITmng3769ExclusionRelocatedTransdepsTest",,4,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3769ExclusionRelocatedTransdepsTest.testitMNG3769",,27,19,5,0.26,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest",1,68,47,10,0.21,8,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest.MavenITmng3775ConflictResolutionBacktrackingTest",,3,3,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest.testit",,26,18,5,0.28,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest.testitABC",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest.testitACB",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest.testitBAC",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest.testitBCA",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest.testitCAB",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3775ConflictResolutionBacktrackingTest.testitCBA",,4,4,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3796ClassImportInconsistencyTest",1,34,19,11,0.58,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3796ClassImportInconsistencyTest.MavenITmng3796ClassImportInconsistencyTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3796ClassImportInconsistencyTest.testitMNG3796",,21,14,5,0.36,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3805ExtensionClassPathOrderingTest",1,43,28,12,0.43,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3805ExtensionClassPathOrderingTest.MavenITmng3805ExtensionClassPathOrderingTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3805ExtensionClassPathOrderingTest.testitMNG3805",,30,23,6,0.26,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3807PluginConfigExpressionEvaluationTest",1,48,29,11,0.38,3,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3807PluginConfigExpressionEvaluationTest.MavenITmng3807PluginConfigExpressionEvaluationTest",,3,3,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.it.MavenITmng3807PluginConfigExpressionEvaluationTest.assertEvaluated",,5,5,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3807PluginConfigExpressionEvaluationTest.testit",,30,19,6,0.32,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3808ReportInheritanceOrderingTest",1,36,21,11,0.52,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3808ReportInheritanceOrderingTest.MavenITmng3808ReportInheritanceOrderingTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3808ReportInheritanceOrderingTest.testitMNG3808",,23,16,5,0.31,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3810BadProfileActivationTest",2,28,19,7,0.37,3,0,2,1,2,
Public Constructor,"org.apache.maven.it.MavenITmng3810BadProfileActivationTest.MavenITmng3810BadProfileActivationTest",,3,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3810BadProfileActivationTest.testitMNG3810Property",,15,14,0,0.00,2,,,1,,2
Public Class,"org.apache.maven.it.MavenITmng3811ReportingPluginConfigurationInheritanceTest",1,37,21,12,0.57,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3811ReportingPluginConfigurationInheritanceTest.MavenITmng3811ReportingPluginConfigurationInheritanceTest",,4,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3811ReportingPluginConfigurationInheritanceTest.testitMNG3811",,24,16,5,0.31,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3813PluginClassPathOrderingTest",1,52,33,11,0.33,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3813PluginClassPathOrderingTest.MavenITmng3813PluginClassPathOrderingTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3813PluginClassPathOrderingTest.testitMNG3813",,39,28,5,0.18,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3814BogusProjectCycleTest",1,32,18,11,0.61,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3814BogusProjectCycleTest.MavenITmng3814BogusProjectCycleTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3814BogusProjectCycleTest.testitMNG3814",,19,13,5,0.38,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3821EqualPluginExecIdsTest",1,30,15,12,0.80,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3821EqualPluginExecIdsTest.MavenITmng3821EqualPluginExecIdsTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3821EqualPluginExecIdsTest.testitMNG3821",,17,10,6,0.60,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3822BasedirAlignedInterpolationTest",1,46,29,11,0.38,3,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3822BasedirAlignedInterpolationTest.MavenITmng3822BasedirAlignedInterpolationTest",,3,3,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.it.MavenITmng3822BasedirAlignedInterpolationTest.assertEquals",,7,6,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3822BasedirAlignedInterpolationTest.testitMNG3822",,25,18,5,0.28,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3827PluginConfigTest",1,77,54,12,0.22,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3827PluginConfigTest.MavenITmng3827PluginConfigTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3827PluginConfigTest.testitMNG3827",,64,49,6,0.12,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3831PomInterpolationTest",2,65,40,21,0.53,3,0,2,1,2,
Public Constructor,"org.apache.maven.it.MavenITmng3831PomInterpolationTest.MavenITmng3831PomInterpolationTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3831PomInterpolationTest.testitMNG3831",,52,35,15,0.43,2,,,1,,2
Public Class,"org.apache.maven.it.MavenITmng3833PomInterpolationDataFlowChainTest",2,37,20,12,0.60,4,0,2,1,3,
Public Constructor,"org.apache.maven.it.MavenITmng3833PomInterpolationDataFlowChainTest.MavenITmng3833PomInterpolationDataFlowChainTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3833PomInterpolationDataFlowChainTest.testitMNG3833",,24,15,6,0.40,3,,,1,,3
Public Class,"org.apache.maven.it.MavenITmng3836PluginConfigInheritanceTest",1,49,31,11,0.35,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3836PluginConfigInheritanceTest.MavenITmng3836PluginConfigInheritanceTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3836PluginConfigInheritanceTest.testitMNG3836",,36,26,5,0.19,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3838EqualPluginDepsTest",1,27,14,11,0.79,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3838EqualPluginDepsTest.MavenITmng3838EqualPluginDepsTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3838EqualPluginDepsTest.testitMNG3838",,15,9,5,0.56,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3839PomParsingCoalesceTextTest",1,39,24,11,0.46,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3839PomParsingCoalesceTextTest.MavenITmng3839PomParsingCoalesceTextTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3839PomParsingCoalesceTextTest.testitMNG3839",,26,19,5,0.26,1,,,0,,1
Class,"org.apache.maven.it.MavenITmng3843PomInheritanceTest",3,279,249,41,0.16,17,0,2,1,11,
Constructor,"org.apache.maven.it.MavenITmng3843PomInheritanceTest.MavenITmng3843PomInheritanceTest",,3,3,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.it.MavenITmng3843PomInheritanceTest.assertMissing",,6,6,0,0.00,2,,,1,,2
Private Method,"org.apache.maven.it.MavenITmng3843PomInheritanceTest.assertPathEquals",,9,8,1,0.13,2,,,1,,2
Private Method,"org.apache.maven.it.MavenITmng3843PomInheritanceTest.assertUrlCommon",,4,3,1,0.33,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3843PomInheritanceTest.testitMNG3843",,244,227,33,0.15,11,,,1,,11
Public Class,"org.apache.maven.it.MavenITmng3845LimitedPomInheritanceTest",1,53,38,15,0.39,2,0,2,0,1,
Public Constructor,"org.apache.maven.it.MavenITmng3845LimitedPomInheritanceTest.MavenITmng3845LimitedPomInheritanceTest",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.it.MavenITmng3845LimitedPomInheritanceTest.testitMNG3845",,40,33,9,0.27,1,,,0,,1
Public Class,"org.apache.maven.it.MavenITmng3846PomInheritanceUrlAdjustmentTest",1,77,53,41,0.77,3,0,2,0,1,
